"Frame","Lat","Lon","Alt","TerrainElevation","Yaw","Pitch","Roll","GimYaw","GimPitch","GimRoll","Timestamp","BoundingBoxClass","BoundingBoxCentre_X","BoundingBoxCentre_Y","BoundingBox_Width%","BoundingBox_Height%"
"590","50.4270115","12.5291016","893.0","818.6906127929688","49.2","26.61","12.54","36.63","-89.96","0.0","19.8198","1","0.5375","0.685417","0.0473958","0.0800926"
"590","50.4270115","12.5291016","893.0","818.6906127929688","49.2","26.61","12.54","36.63","-89.96","0.0","19.8198","1","0.0567708","0.559491","0.053125","0.0865741"
"591","50.4270115","12.5291016","893.0","818.6906127929688","49.2","26.61","12.54","36.63","-89.96","0.0","19.8198","1","0.11862","0.772454","0.0585938","0.0949074"
"591","50.4270115","12.5291016","893.0","818.6906127929688","49.2","26.61","12.54","36.63","-89.96","0.0","19.8198","1","0.537891","0.683565","0.0481771","0.0837963"
"591","50.4270115","12.5291016","893.0","818.6906127929688","49.2","26.61","12.54","36.63","-89.96","0.0","19.8198","1","0.574219","0.715278","0.0442708","0.0722222"
"591","50.4270115","12.5291016","893.0","818.6906127929688","49.2","26.61","12.54","36.63","-89.96","0.0","19.8198","1","0.0217448","0.774769","0.0434896","0.0800926"
"591","50.4270115","12.5291016","893.0","818.6906127929688","49.2","26.61","12.54","36.63","-89.96","0.0","19.8198","1","0.630599","0.339815","0.0486979","0.0851852"
"591","50.4270115","12.5291016","893.0","818.6906127929688","49.2","26.61","12.54","36.63","-89.96","0.0","19.8198","1","0.05625","0.58588","0.0510417","0.0828704"
"591","50.4270115","12.5291016","893.0","818.6906127929688","49.2","26.61","12.54","36.63","-89.96","0.0","19.8198","1","0.123568","0.878935","0.0554687","0.103241"
"592","50.4270115","12.5291016","893.0","818.6906127929688","49.2","26.61","12.54","36.63","-89.96","0.0","19.8198","1","0.576432","0.713657","0.0434896","0.074537"
"592","50.4270115","12.5291016","893.0","818.6906127929688","49.2","26.61","12.54","36.63","-89.96","0.0","19.8198","1","0.122005","0.791204","0.0611979","0.0962963"
"592","50.4270115","12.5291016","893.0","818.6906127929688","49.2","26.61","12.54","36.63","-89.96","0.0","19.8198","1","0.542448","0.682407","0.046875","0.0833333"
"592","50.4270115","12.5291016","893.0","818.6906127929688","49.2","26.61","12.54","36.63","-89.96","0.0","19.8198","1","0.132161","0.898843","0.0554687","0.0921296"
"592","50.4270115","12.5291016","893.0","818.6906127929688","49.2","26.61","12.54","36.63","-89.96","0.0","19.8198","1","0.0233073","0.803472","0.0466146","0.0800926"
"592","50.4270115","12.5291016","893.0","818.6906127929688","49.2","26.61","12.54","36.63","-89.96","0.0","19.8198","1","0.0574219","0.608333","0.0466146","0.0796296"
"592","50.4270115","12.5291016","893.0","818.6906127929688","49.2","26.61","12.54","36.63","-89.96","0.0","19.8198","1","0.127865","0.851389","0.0619792","0.125926"
"593","50.4270115","12.5291016","893.0","818.6906127929688","49.2","26.61","12.54","36.63","-89.96","0.0","19.8198","1","0.542969","0.684954","0.0447917","0.0800926"
"593","50.4270115","12.5291016","893.0","818.6906127929688","49.2","26.61","12.54","36.63","-89.96","0.0","19.8198","1","0.0282552","0.830324","0.0476562","0.0763889"
"593","50.4270115","12.5291016","893.0","818.6906127929688","49.2","26.61","12.54","36.63","-89.96","0.0","19.8198","1","0.578125","0.713889","0.040625","0.0712963"
"593","50.4270115","12.5291016","893.0","818.6906127929688","49.2","26.61","12.54","36.63","-89.96","0.0","19.8198","1","0.128255","0.814583","0.0580729","0.099537"
"593","50.4270115","12.5291016","893.0","818.6906127929688","49.2","26.61","12.54","36.63","-89.96","0.0","19.8198","1","0.516146","0.477778","0.0442708","0.0814815"
"593","50.4270115","12.5291016","893.0","818.6906127929688","49.2","26.61","12.54","36.63","-89.96","0.0","19.8198","1","0.0580729","0.631481","0.0515625","0.0842593"
"593","50.4270115","12.5291016","893.0","818.6906127929688","49.2","26.61","12.54","36.63","-89.96","0.0","19.8198","1","0.13776","0.918519","0.0536458","0.0916667"
"594","50.4270115","12.5291016","893.0","818.6906127929688","49.2","26.61","12.54","36.63","-89.96","0.0","19.8198","1","0.133464","0.838194","0.0596354","0.0967593"
"594","50.4270115","12.5291016","893.0","818.6906127929688","49.2","26.61","12.54","36.63","-89.96","0.0","19.8198","1","0.583724","0.707407","0.0434896","0.0759259"
"594","50.4270115","12.5291016","893.0","818.6906127929688","49.2","26.61","12.54","36.63","-89.96","0.0","19.8198","1","0.0320312","0.857176","0.0427083","0.0680556"
"595","50.4270114","12.5291045","893.0","818.6906127929688","61.87","20.26","28.54","49.12","-89.98","0.0","19.986633333333334","1","0.585938","0.701852","0.0416667","0.0703704"
"595","50.4270114","12.5291045","893.0","818.6906127929688","61.87","20.26","28.54","49.12","-89.98","0.0","19.986633333333334","1","0.13724","0.856481","0.0604167","0.101852"
"595","50.4270114","12.5291045","893.0","818.6906127929688","61.87","20.26","28.54","49.12","-89.98","0.0","19.986633333333334","1","0.0389323","0.883102","0.0507812","0.0782407"
"595","50.4270114","12.5291045","893.0","818.6906127929688","61.87","20.26","28.54","49.12","-89.98","0.0","19.986633333333334","1","0.0643229","0.683102","0.0505208","0.0837963"
"595","50.4270114","12.5291045","893.0","818.6906127929688","61.87","20.26","28.54","49.12","-89.98","0.0","19.986633333333334","1","0.616016","0.313426","0.0549479","0.0888889"
"595","50.4270114","12.5291045","893.0","818.6906127929688","61.87","20.26","28.54","49.12","-89.98","0.0","19.986633333333334","1","0.548568","0.67662","0.0424479","0.0773148"
"596","50.4270114","12.5291045","893.0","818.6906127929688","61.87","20.26","28.54","49.12","-89.98","0.0","19.986633333333334","1","0.141276","0.874537","0.0638021","0.105556"
"596","50.4270114","12.5291045","893.0","818.6906127929688","61.87","20.26","28.54","49.12","-89.98","0.0","19.986633333333334","1","0.0463542","0.906944","0.053125","0.0796296"
"596","50.4270114","12.5291045","893.0","818.6906127929688","61.87","20.26","28.54","49.12","-89.98","0.0","19.986633333333334","1","0.514063","0.474769","0.0447917","0.0791667"
"596","50.4270114","12.5291045","893.0","818.6906127929688","61.87","20.26","28.54","49.12","-89.98","0.0","19.986633333333334","1","0.0651042","0.706019","0.05","0.0842593"
"596","50.4270114","12.5291045","893.0","818.6906127929688","61.87","20.26","28.54","49.12","-89.98","0.0","19.986633333333334","1","0.549089","0.673148","0.0434896","0.0796296"
"596","50.4270114","12.5291045","893.0","818.6906127929688","61.87","20.26","28.54","49.12","-89.98","0.0","19.986633333333334","1","0.587109","0.697222","0.0429688","0.0740741"
"597","50.4270114","12.5291045","893.0","818.6906127929688","61.87","20.26","28.54","49.12","-89.98","0.0","19.986633333333334","1","0.0503906","0.933333","0.0513021","0.0824074"
"597","50.4270114","12.5291045","893.0","818.6906127929688","61.87","20.26","28.54","49.12","-89.98","0.0","19.986633333333334","1","0.0696615","0.728704","0.0471354","0.0805556"
"597","50.4270114","12.5291045","893.0","818.6906127929688","61.87","20.26","28.54","49.12","-89.98","0.0","19.986633333333334","1","0.513281","0.473148","0.04375","0.0787037"
"597","50.4270114","12.5291045","893.0","818.6906127929688","61.87","20.26","28.54","49.12","-89.98","0.0","19.986633333333334","1","0.605469","0.302083","0.0473958","0.0819444"
"597","50.4270114","12.5291045","893.0","818.6906127929688","61.87","20.26","28.54","49.12","-89.98","0.0","19.986633333333334","1","0.147917","0.896759","0.0598958","0.0972222"
"597","50.4270114","12.5291045","893.0","818.6906127929688","61.87","20.26","28.54","49.12","-89.98","0.0","19.986633333333334","1","0.554688","0.66875","0.0453125","0.0837963"
"598","50.4270114","12.5291045","893.0","818.6906127929688","61.87","20.26","28.54","49.12","-89.98","0.0","19.986633333333334","1","0.554688","0.669213","0.0489583","0.0847222"
"598","50.4270114","12.5291045","893.0","818.6906127929688","61.87","20.26","28.54","49.12","-89.98","0.0","19.986633333333334","1","0.592578","0.683565","0.0414063","0.0699074"
"598","50.4270114","12.5291045","893.0","818.6906127929688","61.87","20.26","28.54","49.12","-89.98","0.0","19.986633333333334","1","0.0563802","0.954398","0.0486979","0.0773148"
"598","50.4270114","12.5291045","893.0","818.6906127929688","61.87","20.26","28.54","49.12","-89.98","0.0","19.986633333333334","1","0.151953","0.912731","0.0606771","0.104167"
"598","50.4270114","12.5291045","893.0","818.6906127929688","61.87","20.26","28.54","49.12","-89.98","0.0","19.986633333333334","1","0.0721354","0.748611","0.0510417","0.0824074"
"599","50.4270114","12.5291045","893.0","818.6906127929688","61.87","20.26","28.54","49.12","-89.98","0.0","19.986633333333334","1","0.595443","0.681481","0.0440104","0.075"
"599","50.4270114","12.5291045","893.0","818.6906127929688","61.87","20.26","28.54","49.12","-89.98","0.0","19.986633333333334","1","0.55638","0.667593","0.0424479","0.0777778"
"599","50.4270114","12.5291045","893.0","818.6906127929688","61.87","20.26","28.54","49.12","-89.98","0.0","19.986633333333334","1","0.0739583","0.774306","0.0458333","0.0773148"
"599","50.4270114","12.5291045","893.0","818.6906127929688","61.87","20.26","28.54","49.12","-89.98","0.0","19.986633333333334","1","0.29375","0.596759","0.04375","0.0731481"
"599","50.4270114","12.5291045","893.0","818.6906127929688","61.87","20.26","28.54","49.12","-89.98","0.0","19.986633333333334","1","0.510807","0.475231","0.0445312","0.0837963"
"599","50.4270114","12.5291045","893.0","818.6906127929688","61.87","20.26","28.54","49.12","-89.98","0.0","19.986633333333334","1","0.157422","0.932407","0.0570313","0.100926"
"600","50.427009","12.5291077","893.0","818.6906127929688","66.37","-1.45","31.49","59.6","-89.97","-0.01","20.186833333333333","1","0.595964","0.681944","0.0429688","0.0759259"
"600","50.427009","12.5291077","893.0","818.6906127929688","66.37","-1.45","31.49","59.6","-89.97","-0.01","20.186833333333333","1","0.556901","0.663657","0.0429688","0.0819444"
"600","50.427009","12.5291077","893.0","818.6906127929688","66.37","-1.45","31.49","59.6","-89.97","-0.01","20.186833333333333","1","0.0770833","0.796065","0.0484375","0.0791667"
"600","50.427009","12.5291077","893.0","818.6906127929688","66.37","-1.45","31.49","59.6","-89.97","-0.01","20.186833333333333","1","0.509766","0.472685","0.0455729","0.0824074"
"600","50.427009","12.5291077","893.0","818.6906127929688","66.37","-1.45","31.49","59.6","-89.97","-0.01","20.186833333333333","1","0.166016","0.945602","0.0585938","0.100463"
"600","50.427009","12.5291077","893.0","818.6906127929688","66.37","-1.45","31.49","59.6","-89.97","-0.01","20.186833333333333","1","0.595443","0.283333","0.0466146","0.0833333"
"601","50.427009","12.5291077","893.0","818.6906127929688","66.37","-1.45","31.49","59.6","-89.97","-0.01","20.186833333333333","1","0.506901","0.47037","0.0492188","0.0842593"
"601","50.427009","12.5291077","893.0","818.6906127929688","66.37","-1.45","31.49","59.6","-89.97","-0.01","20.186833333333333","1","0.591016","0.281481","0.0486979","0.0842593"
"601","50.427009","12.5291077","893.0","818.6906127929688","66.37","-1.45","31.49","59.6","-89.97","-0.01","20.186833333333333","1","0.597656","0.673611","0.0380208","0.0694444"
"601","50.427009","12.5291077","893.0","818.6906127929688","66.37","-1.45","31.49","59.6","-89.97","-0.01","20.186833333333333","1","0.081901","0.814352","0.0460938","0.0787037"
"602","50.427009","12.5291077","893.0","818.6906127929688","66.37","-1.45","31.49","59.6","-89.97","-0.01","20.186833333333333","1","0.50638","0.469213","0.0466146","0.0837963"
"602","50.427009","12.5291077","893.0","818.6906127929688","66.37","-1.45","31.49","59.6","-89.97","-0.01","20.186833333333333","1","0.59987","0.667824","0.0408854","0.0717593"
"602","50.427009","12.5291077","893.0","818.6906127929688","66.37","-1.45","31.49","59.6","-89.97","-0.01","20.186833333333333","1","0.0856771","0.833333","0.04375","0.0759259"
"602","50.427009","12.5291077","893.0","818.6906127929688","66.37","-1.45","31.49","59.6","-89.97","-0.01","20.186833333333333","1","0.177344","0.959722","0.0645833","0.0805556"
"603","50.427009","12.5291077","893.0","818.6906127929688","66.37","-1.45","31.49","59.6","-89.97","-0.01","20.186833333333333","1","0.505859","0.470833","0.0497396","0.087963"
"603","50.427009","12.5291077","893.0","818.6906127929688","66.37","-1.45","31.49","59.6","-89.97","-0.01","20.186833333333333","1","0.583203","0.271296","0.0502604","0.0842593"
"603","50.427009","12.5291077","893.0","818.6906127929688","66.37","-1.45","31.49","59.6","-89.97","-0.01","20.186833333333333","1","0.601562","0.663194","0.0390625","0.0708333"
"604","50.427009","12.5291077","893.0","818.6906127929688","66.37","-1.45","31.49","59.6","-89.97","-0.01","20.186833333333333","1","0.505078","0.468287","0.0486979","0.0884259"
"604","50.427009","12.5291077","893.0","818.6906127929688","66.37","-1.45","31.49","59.6","-89.97","-0.01","20.186833333333333","1","0.563281","0.649769","0.0463542","0.0791667"
"604","50.427009","12.5291077","893.0","818.6906127929688","66.37","-1.45","31.49","59.6","-89.97","-0.01","20.186833333333333","1","0.602214","0.652778","0.0408854","0.0703704"
"604","50.427009","12.5291077","893.0","818.6906127929688","66.37","-1.45","31.49","59.6","-89.97","-0.01","20.186833333333333","1","0.579167","0.267824","0.0515625","0.0865741"
"605","50.427009","12.5291077","893.0","818.6906127929688","66.37","-1.45","31.49","59.6","-89.97","-0.01","20.186833333333333","1","0.502995","0.470139","0.0502604","0.0884259"
"605","50.427009","12.5291077","893.0","818.6906127929688","66.37","-1.45","31.49","59.6","-89.97","-0.01","20.186833333333333","1","0.603255","0.652315","0.0429688","0.0731481"
"605","50.427009","12.5291077","893.0","818.6906127929688","66.37","-1.45","31.49","59.6","-89.97","-0.01","20.186833333333333","1","0.100911","0.892824","0.0502604","0.0800926"
"606","50.4270051","12.529113","893.0","818.6906127929688","73.37","-20.23","24.91","66.6","-89.97","0.0","20.387033333333335","1","0.604297","0.648611","0.0419271","0.0722222"
"606","50.4270051","12.529113","893.0","818.6906127929688","73.37","-20.23","24.91","66.6","-89.97","0.0","20.387033333333335","1","0.564974","0.645833","0.0419271","0.0777778"
"606","50.4270051","12.529113","893.0","818.6906127929688","73.37","-20.23","24.91","66.6","-89.97","0.0","20.387033333333335","1","0.570573","0.2625","0.0473958","0.0805556"
"607","50.4270051","12.529113","893.0","818.6906127929688","73.37","-20.23","24.91","66.6","-89.97","0.0","20.387033333333335","1","0.567578","0.642361","0.0455729","0.0837963"
"607","50.4270051","12.529113","893.0","818.6906127929688","73.37","-20.23","24.91","66.6","-89.97","0.0","20.387033333333335","1","0.605469","0.644907","0.0416667","0.0694444"
"607","50.4270051","12.529113","893.0","818.6906127929688","73.37","-20.23","24.91","66.6","-89.97","0.0","20.387033333333335","1","0.750521","0.0729167","0.0604167","0.100463"
"607","50.4270051","12.529113","893.0","818.6906127929688","73.37","-20.23","24.91","66.6","-89.97","0.0","20.387033333333335","1","0.501953","0.466204","0.0533854","0.0814815"
"608","50.4270051","12.529113","893.0","818.6906127929688","73.37","-20.23","24.91","66.6","-89.97","0.0","20.387033333333335","1","0.567578","0.641898","0.0414063","0.0810185"
"608","50.4270051","12.529113","893.0","818.6906127929688","73.37","-20.23","24.91","66.6","-89.97","0.0","20.387033333333335","1","0.608333","0.636343","0.0380208","0.0689815"
"608","50.4270051","12.529113","893.0","818.6906127929688","73.37","-20.23","24.91","66.6","-89.97","0.0","20.387033333333335","1","0.497135","0.471296","0.04375","0.0777778"
"609","50.4270051","12.529113","893.0","818.6906127929688","73.37","-20.23","24.91","66.6","-89.97","0.0","20.387033333333335","1","0.608854","0.634954","0.0411458","0.0736111"
"609","50.4270051","12.529113","893.0","818.6906127929688","73.37","-20.23","24.91","66.6","-89.97","0.0","20.387033333333335","1","0.497005","0.470602","0.0445312","0.0763889"
"609","50.4270051","12.529113","893.0","818.6906127929688","73.37","-20.23","24.91","66.6","-89.97","0.0","20.387033333333335","1","0.736068","0.0469907","0.0533854","0.0921296"
"610","50.4270051","12.529113","893.0","818.6906127929688","73.37","-20.23","24.91","66.6","-89.97","0.0","20.387033333333335","1","0.609896","0.626389","0.0385417","0.0694444"
"610","50.4270051","12.529113","893.0","818.6906127929688","73.37","-20.23","24.91","66.6","-89.97","0.0","20.387033333333335","1","0.570573","0.635417","0.0421875","0.0791667"
"610","50.4270051","12.529113","893.0","818.6906127929688","73.37","-20.23","24.91","66.6","-89.97","0.0","20.387033333333335","1","0.54987","0.248611","0.0476562","0.0740741"
"611","50.4270051","12.529113","893.0","818.6906127929688","73.37","-20.23","24.91","66.6","-89.97","0.0","20.387033333333335","1","0.610026","0.621991","0.0419271","0.0726852"
"611","50.4270051","12.529113","893.0","818.6906127929688","73.37","-20.23","24.91","66.6","-89.97","0.0","20.387033333333335","1","0.49388","0.471296","0.0460938","0.0777778"
"611","50.4270051","12.529113","893.0","818.6906127929688","73.37","-20.23","24.91","66.6","-89.97","0.0","20.387033333333335","1","0.572526","0.630093","0.0429688","0.0796296"
"612","50.4270017","12.5291182","893.0","818.6906127929688","86.42","-31.11","16.6","74.9","-89.96","0.0","20.6206","1","0.610547","0.618056","0.0403646","0.0740741"
"612","50.4270017","12.5291182","893.0","818.6906127929688","86.42","-31.11","16.6","74.9","-89.96","0.0","20.6206","1","0.574219","0.628472","0.0421875","0.0828704"
"612","50.4270017","12.5291182","893.0","818.6906127929688","86.42","-31.11","16.6","74.9","-89.96","0.0","20.6206","1","0.492708","0.474537","0.0447917","0.0787037"
"612","50.4270017","12.5291182","893.0","818.6906127929688","86.42","-31.11","16.6","74.9","-89.96","0.0","20.6206","1","0.879557","0.475694","0.0507812","0.0847222"
"613","50.4270017","12.5291182","893.0","818.6906127929688","86.42","-31.11","16.6","74.9","-89.96","0.0","20.6206","1","0.611068","0.612963","0.0408854","0.0740741"
"613","50.4270017","12.5291182","893.0","818.6906127929688","86.42","-31.11","16.6","74.9","-89.96","0.0","20.6206","1","0.489583","0.47662","0.0458333","0.0782407"
"613","50.4270017","12.5291182","893.0","818.6906127929688","86.42","-31.11","16.6","74.9","-89.96","0.0","20.6206","1","0.573047","0.627546","0.0450521","0.0828704"
"613","50.4270017","12.5291182","893.0","818.6906127929688","86.42","-31.11","16.6","74.9","-89.96","0.0","20.6206","1","0.532682","0.243056","0.0450521","0.0712963"
"614","50.4270017","12.5291182","893.0","818.6906127929688","86.42","-31.11","16.6","74.9","-89.96","0.0","20.6206","1","0.612109","0.607176","0.0372396","0.0699074"
"614","50.4270017","12.5291182","893.0","818.6906127929688","86.42","-31.11","16.6","74.9","-89.96","0.0","20.6206","1","0.488021","0.47662","0.04375","0.075463"
"614","50.4270017","12.5291182","893.0","818.6906127929688","86.42","-31.11","16.6","74.9","-89.96","0.0","20.6206","1","0.572005","0.620602","0.0434896","0.0819444"
"615","50.4270017","12.5291182","893.0","818.6906127929688","86.42","-31.11","16.6","74.9","-89.96","0.0","20.6206","1","0.612109","0.602083","0.0398437","0.075463"
"615","50.4270017","12.5291182","893.0","818.6906127929688","86.42","-31.11","16.6","74.9","-89.96","0.0","20.6206","1","0.48737","0.477083","0.0440104","0.0782407"
"615","50.4270017","12.5291182","893.0","818.6906127929688","86.42","-31.11","16.6","74.9","-89.96","0.0","20.6206","1","0.573177","0.618056","0.0421875","0.0805556"
"616","50.4270017","12.5291182","893.0","818.6906127929688","86.42","-31.11","16.6","74.9","-89.96","0.0","20.6206","1","0.485286","0.480556","0.0476562","0.0805556"
"616","50.4270017","12.5291182","893.0","818.6906127929688","86.42","-31.11","16.6","74.9","-89.96","0.0","20.6206","1","0.61263","0.596759","0.0429688","0.0768519"
"616","50.4270017","12.5291182","893.0","818.6906127929688","86.42","-31.11","16.6","74.9","-89.96","0.0","20.6206","1","0.573177","0.61412","0.0442708","0.0791667"
"617","50.4270017","12.5291182","893.0","818.6906127929688","86.42","-31.11","16.6","74.9","-89.96","0.0","20.6206","1","0.61276","0.593287","0.0401042","0.0726852"
"617","50.4270017","12.5291182","893.0","818.6906127929688","86.42","-31.11","16.6","74.9","-89.96","0.0","20.6206","1","0.482682","0.484722","0.0440104","0.075"
"617","50.4270017","12.5291182","893.0","818.6906127929688","86.42","-31.11","16.6","74.9","-89.96","0.0","20.6206","1","0.574219","0.611806","0.0416667","0.075463"
"617","50.4270017","12.5291182","893.0","818.6906127929688","86.42","-31.11","16.6","74.9","-89.96","0.0","20.6206","1","0.510417","0.24375","0.0458333","0.0717593"
"618","50.4270017","12.5291182","893.0","818.6906127929688","86.42","-31.11","16.6","74.9","-89.96","0.0","20.6206","1","0.612109","0.590741","0.0388021","0.0703704"
"618","50.4270017","12.5291182","893.0","818.6906127929688","86.42","-31.11","16.6","74.9","-89.96","0.0","20.6206","1","0.48112","0.487037","0.0408854","0.0712963"
"618","50.4270017","12.5291182","893.0","818.6906127929688","86.42","-31.11","16.6","74.9","-89.96","0.0","20.6206","1","0.86263","0.365972","0.0455729","0.0773148"
"618","50.4270017","12.5291182","893.0","818.6906127929688","86.42","-31.11","16.6","74.9","-89.96","0.0","20.6206","1","0.330339","0.786806","0.0424479","0.0699074"
"619","50.4269951","12.5291293","893.0","818.6906127929688","102.79","-34.43","9.95","87.93","-89.96","0.0","20.820800000000002","1","0.61276","0.587731","0.0416667","0.075463"
"619","50.4269951","12.5291293","893.0","818.6906127929688","102.79","-34.43","9.95","87.93","-89.96","0.0","20.820800000000002","1","0.574219","0.605093","0.0432292","0.0768519"
"619","50.4269951","12.5291293","893.0","818.6906127929688","102.79","-34.43","9.95","87.93","-89.96","0.0","20.820800000000002","1","0.479818","0.488194","0.0429688","0.075463"
"619","50.4269951","12.5291293","893.0","818.6906127929688","102.79","-34.43","9.95","87.93","-89.96","0.0","20.820800000000002","1","0.256771","0.127546","0.0567708","0.0921296"
"620","50.4269951","12.5291293","893.0","818.6906127929688","102.79","-34.43","9.95","87.93","-89.96","0.0","20.820800000000002","1","0.61276","0.580787","0.0401042","0.0726852"
"620","50.4269951","12.5291293","893.0","818.6906127929688","102.79","-34.43","9.95","87.93","-89.96","0.0","20.820800000000002","1","0.477995","0.493056","0.0424479","0.0722222"
"620","50.4269951","12.5291293","893.0","818.6906127929688","102.79","-34.43","9.95","87.93","-89.96","0.0","20.820800000000002","1","0.57474","0.603009","0.04375","0.0782407"
"621","50.4269951","12.5291293","893.0","818.6906127929688","102.79","-34.43","9.95","87.93","-89.96","0.0","20.820800000000002","1","0.613281","0.575463","0.0427083","0.075"
"621","50.4269951","12.5291293","893.0","818.6906127929688","102.79","-34.43","9.95","87.93","-89.96","0.0","20.820800000000002","1","0.477083","0.49537","0.0458333","0.075"
"621","50.4269951","12.5291293","893.0","818.6906127929688","102.79","-34.43","9.95","87.93","-89.96","0.0","20.820800000000002","1","0.241146","0.159954","0.0552083","0.0875"
"621","50.4269951","12.5291293","893.0","818.6906127929688","102.79","-34.43","9.95","87.93","-89.96","0.0","20.820800000000002","1","0.575781","0.600694","0.0421875","0.0782407"
"622","50.4269951","12.5291293","893.0","818.6906127929688","102.79","-34.43","9.95","87.93","-89.96","0.0","20.820800000000002","1","0.61224","0.571991","0.0427083","0.074537"
"622","50.4269951","12.5291293","893.0","818.6906127929688","102.79","-34.43","9.95","87.93","-89.96","0.0","20.820800000000002","1","0.574219","0.59838","0.0442708","0.074537"
"622","50.4269951","12.5291293","893.0","818.6906127929688","102.79","-34.43","9.95","87.93","-89.96","0.0","20.820800000000002","1","0.473828","0.497454","0.0429688","0.0717593"
"622","50.4269951","12.5291293","893.0","818.6906127929688","102.79","-34.43","9.95","87.93","-89.96","0.0","20.820800000000002","1","0.234245","0.174537","0.0575521","0.0907407"
"622","50.4269951","12.5291293","893.0","818.6906127929688","102.79","-34.43","9.95","87.93","-89.96","0.0","20.820800000000002","1","0.696484","0.743981","0.0450521","0.0796296"
"623","50.4269951","12.5291293","893.0","818.6906127929688","102.79","-34.43","9.95","87.93","-89.96","0.0","20.820800000000002","1","0.61224","0.567824","0.0421875","0.074537"
"623","50.4269951","12.5291293","893.0","818.6906127929688","102.79","-34.43","9.95","87.93","-89.96","0.0","20.820800000000002","1","0.473437","0.50162","0.0427083","0.0708333"
"623","50.4269951","12.5291293","893.0","818.6906127929688","102.79","-34.43","9.95","87.93","-89.96","0.0","20.820800000000002","1","0.57526","0.598611","0.0463542","0.0787037"
"623","50.4269951","12.5291293","893.0","818.6906127929688","102.79","-34.43","9.95","87.93","-89.96","0.0","20.820800000000002","1","0.698177","0.73912","0.0463542","0.0800926"
"623","50.4269951","12.5291293","893.0","818.6906127929688","102.79","-34.43","9.95","87.93","-89.96","0.0","20.820800000000002","1","0.226432","0.193519","0.0533854","0.087963"
"623","50.4269951","12.5291293","893.0","818.6906127929688","102.79","-34.43","9.95","87.93","-89.96","0.0","20.820800000000002","1","0.628385","0.795602","0.040625","0.074537"
"624","50.4269951","12.5291293","893.0","818.6906127929688","102.79","-34.43","9.95","87.93","-89.96","0.0","20.820800000000002","1","0.611589","0.568981","0.0440104","0.0768519"
"624","50.4269951","12.5291293","893.0","818.6906127929688","102.79","-34.43","9.95","87.93","-89.96","0.0","20.820800000000002","1","0.471484","0.506019","0.0450521","0.0768519"
"624","50.4269951","12.5291293","893.0","818.6906127929688","102.79","-34.43","9.95","87.93","-89.96","0.0","20.820800000000002","1","0.57487","0.598148","0.0440104","0.0777778"
"624","50.4269951","12.5291293","893.0","818.6906127929688","102.79","-34.43","9.95","87.93","-89.96","0.0","20.820800000000002","1","0.221615","0.204861","0.05625","0.0865741"
"625","50.4269902","12.529138","893.0","818.6906127929688","115.1","-35.56","6.29","99.8","-89.96","0.0","20.987633333333335","1","0.610547","0.565972","0.0445312","0.0773148"
"625","50.4269902","12.529138","893.0","818.6906127929688","115.1","-35.56","6.29","99.8","-89.96","0.0","20.987633333333335","1","0.470703","0.509259","0.0481771","0.0777778"
"625","50.4269902","12.529138","893.0","818.6906127929688","115.1","-35.56","6.29","99.8","-89.96","0.0","20.987633333333335","1","0.574219","0.598843","0.0427083","0.0763889"
"625","50.4269902","12.529138","893.0","818.6906127929688","115.1","-35.56","6.29","99.8","-89.96","0.0","20.987633333333335","1","0.428255","0.325463","0.0445312","0.0731481"
"625","50.4269902","12.529138","893.0","818.6906127929688","115.1","-35.56","6.29","99.8","-89.96","0.0","20.987633333333335","1","0.701432","0.727315","0.0466146","0.0777778"
"625","50.4269902","12.529138","893.0","818.6906127929688","115.1","-35.56","6.29","99.8","-89.96","0.0","20.987633333333335","1","0.216146","0.222917","0.0520833","0.0856481"
"626","50.4269902","12.529138","893.0","818.6906127929688","115.1","-35.56","6.29","99.8","-89.96","0.0","20.987633333333335","1","0.610937","0.564352","0.0453125","0.0768519"
"626","50.4269902","12.529138","893.0","818.6906127929688","115.1","-35.56","6.29","99.8","-89.96","0.0","20.987633333333335","1","0.469922","0.512731","0.0440104","0.0708333"
"626","50.4269902","12.529138","893.0","818.6906127929688","115.1","-35.56","6.29","99.8","-89.96","0.0","20.987633333333335","1","0.57487","0.598843","0.0445312","0.0773148"
"626","50.4269902","12.529138","893.0","818.6906127929688","115.1","-35.56","6.29","99.8","-89.96","0.0","20.987633333333335","1","0.828776","0.249074","0.0492188","0.0796296"
"626","50.4269902","12.529138","893.0","818.6906127929688","115.1","-35.56","6.29","99.8","-89.96","0.0","20.987633333333335","1","0.211589","0.237037","0.0549479","0.087037"
"626","50.4269902","12.529138","893.0","818.6906127929688","115.1","-35.56","6.29","99.8","-89.96","0.0","20.987633333333335","1","0.413542","0.0671296","0.0447917","0.0657407"
"627","50.4269902","12.529138","893.0","818.6906127929688","115.1","-35.56","6.29","99.8","-89.96","0.0","20.987633333333335","1","0.611068","0.562963","0.0445312","0.0777778"
"627","50.4269902","12.529138","893.0","818.6906127929688","115.1","-35.56","6.29","99.8","-89.96","0.0","20.987633333333335","1","0.57474","0.598611","0.046875","0.0814815"
"627","50.4269902","12.529138","893.0","818.6906127929688","115.1","-35.56","6.29","99.8","-89.96","0.0","20.987633333333335","1","0.467839","0.515972","0.0434896","0.0717593"
